Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
P4;Playdown;Domicile;Defaite;Landerneau;;Banc;M. Gueye;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;12;M. Gueye
P4;Playdown;Domicile;Defaite;Landerneau;;Banc;TOTAUX EQUIPE;ERREUR;ERREUR;ERREUR;ERREUR;29;63;0,46031746;23;38;0,605263158;6;25;0,24;7;13;0,538461538;9;34;10;14;22;6;6;71;8;25;33;21;18;7;2;1;25;19;0;76;;TOTAUX EQUIPE
P5;Playdown;Exterieur;Victoire;Roche Vendée;;Starter;O. Bankole;31;49;0,82;31,82;6;11;0,545454545;3;5;0,6;3;6;0,5;5;8;0,625;;;;;;;;20;0;6;6;3;2;0;0;0;2;6;13;19;0;O. Bankole
P5;Playdown;Exterieur;Victoire;Roche Vendée;Capitaine;Starter;A. Bouderra;25;11;0,18;25,18;3;7;0,428571429;2;3;0,666666667;1;4;0,25;1;2;0,5;;;;;;;;8;0;2;2;8;5;3;0;0;4;2;2;11;4;A. Bouderra(C)
P5;Playdown;Exterieur;Victoire;Roche Vendée;;Starter;S. Chevaugeon;25;10;0,17;25,17;4;13;0,307692308;2;11;0,181818182;2;2;1;0;0;;;;;;;;;10;2;2;4;2;3;1;0;0;2;2;0;5;10;S. Chevaugeon
P5;Playdown;Exterieur;Victoire;Roche Vendée;;Starter;J. Walker;20;58;0,97;20,97;4;7;0,571428571;2;4;0,5;2;3;0,666666667;0;0;;;;;;;;;10;0;1;1;0;1;1;0;0;2;1;7;8;40;J. Walker
P5;Playdown;Exterieur;Victoire;Roche Vendée;;Starter;L. Scherf;22;17;0,28;22,28;4;8;0,5;4;6;0,666666667;0;2;0;1;2;0,5;;;;;;;;9;4;3;7;2;4;0;1;0;4;4;-4;10;77;L. Scherf
P5;Playdown;Exterieur;Victoire;Roche Vendée;;Banc;N. Brochant;24;10;0,17;24,17;4;9;0,444444444;2;7;0,285714286;2;2;1;0;0;;;;;;;;;10;0;1;1;3;0;2;1;0;1;0;4;12;1;N. Brochant
P5;Playdown;Exterieur;Victoire;Roche Vendée;;Banc;Z. Morrison;29;28;0,47;29,47;2;6;0,333333333;2;5;0,4;0;1;0;0;0;;;;;;;;;4;1;6;7;3;0;1;0;0;5;2;12;11;7;Z. Morrison
P5;Playdown;Exterieur;Victoire;Roche Vendée;;Banc;A. Studer;14;49;0,82;14,82;2;4;0,5;2;3;0,666666667;0;1;0;0;1;0;;;;;;;;4;0;0;0;4;0;1;1;0;3;1;7;7;9;A. Studer
P5;Playdown;Exterieur;Victoire;Roche Vendée;;Banc;M. Gueye;6;8;0,13;6,13;1;1;1;1;1;1;0;0;;0;0;;;;;;;;;2;0;0;0;0;1;0;0;0;1;0;4;1;12;M. Gueye
P5;Playdown;Exterieur;Victoire;Roche Vendée;;Banc;TOTAUX EQUIPE;ERREUR;ERREUR;ERREUR;ERREUR;30;66;0,454545455;20;45;0,444444444;10;21;0,476190476;7;13;0,538461538;19;30;8;20;20;14;7;77;10;22;32;25;16;9;3;0;24;18;0;88;;TOTAUX EQUIPE
P6;Playdown;Domicile;Victoire;Saint-Amand;;Starter;O. Bankole;29;57;0,95;29,95;7;10;0,7;5;6;0,833333333;2;4;0,5;4;4;1;;;;;;;;20;1;2;3;6;1;3;0;0;2;5;9;28;0;O. Bankole
P6;Playdown;Domicile;Victoire;Saint-Amand;;Starter;N. Brochant;24;55;0,92;24,92;4;10;0,4;2;6;0,333333333;2;4;0,5;0;0;;;;;;;;;10;1;7;8;1;2;0;1;0;3;1;12;12;1;N. Brochant
P6;Playdown;Domicile;Victoire;Saint-Amand;Capitaine;Starter;A. Bouderra;25;13;0,22;25,22;2;8;0,25;1;1;1;1;7;0,142857143;0;0;;;;;;;;;5;1;1;2;7;3;4;0;0;3;0;15;9;4;A. Bouderra(C)
P6;Playdown;Domicile;Victoire;Saint-Amand;;Starter;J. Walker;29;28;0,47;29,47;5;12;0,416666667;4;8;0,5;1;4;0,25;1;2;0,5;;;;;;;;12;3;3;6;0;5;0;0;0;2;1;16;5;40;J. Walker
P6;Playdown;Domicile;Victoire;Saint-Amand;;Starter;L. Scherf;26;3;0,05;26,05;3;7;0,428571429;2;6;0,333333333;1;1;1;6;6;1;;;;;;;;13;5;8;13;2;0;1;3;0;1;4;21;28;77;L. Scherf
P6;Playdown;Domicile;Victoire;Saint-Amand;;Banc;A. Gaye;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3;A. Gaye
P6;Playdown;Domicile;Victoire;Saint-Amand;;Banc;Z. Morrison;15;17;0,28;15,28;0;2;0;0;2;0;0;0;;0;0;;;;;;;;;0;0;2;2;2;0;2;0;0;1;0;5;4;7;Z. Morrison
P6;Playdown;Domicile;Victoire;Saint-Amand;;Banc;A. Studer;14;47;0,78;14,78;3;4;0,75;3;3;1;0;1;0;2;2;1;;;;;;;;8;0;3;3;5;3;2;0;0;2;2;3;14;9;A. Studer
P6;Playdown;Domicile;Victoire;Saint-Amand;;Banc;S. Chevaugeon;25;8;0,13;25,13;6;15;0,4;3;4;0,75;3;11;0,272727273;4;4;1;;;;;;;;19;0;1;1;6;2;1;0;0;4;3;15;16;10;S. Chevaugeon
P6;Playdown;Domicile;Victoire;Saint-Amand;;Banc;M. Gueye;9;12;0,2;9,2;1;4;0,25;1;4;0,25;0;0;;0;0;;;;;;;;;2;0;0;0;0;0;1;0;0;1;0;-6;0;12;M. Gueye
P6;Playdown;Domicile;Victoire;Saint-Amand;;Banc;TOTAUX EQUIPE;ERREUR;ERREUR;ERREUR;ERREUR;31;72;0,430555556;21;40;0,525;10;32;0,3125;17;18;0,944444444;34;34;4;32;29;24;10;89;14;29;43;29;16;14;4;0;19;16;0;121;;TOTAUX EQUIPE
