Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
17;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;Capitaine;Starter;S. Michel-Boury;26;23;0,38;26,38;3;13;0,230769231;2;10;0,2;1;3;0,333333333;0;0;;;;;;;;;7;3;5;8;8;1;6;0;0;3;0;12;18;17;S. Michel-Boury(C)
17;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;A. Spanou;35;9;0,15;35,15;3;12;0,25;3;8;0,375;0;4;0;0;0;;;;;;;;;6;4;2;6;0;2;0;0;1;3;0;4;1;25;A. Spanou
17;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;A. Duchet;23;17;0,28;23,28;2;8;0,25;1;4;0,25;1;4;0,25;1;2;0,5;;;;;;;;6;0;3;3;4;1;2;0;0;1;2;4;7;39;A. Duchet
17;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;K. Alexander;22;34;0,57;22,57;4;7;0,571428571;4;7;0,571428571;0;0;;3;3;1;;;;;;;;11;4;6;10;1;1;1;0;1;3;2;8;19;40;K. Alexander
17;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;A. Steinberga;16;31;0,52;16,52;4;6;0,666666667;4;6;0,666666667;0;0;;3;5;0,6;;;;;;;;11;6;1;7;2;1;0;0;1;4;5;-4;15;2;A. Steinberga
17;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;S. Colley;9;59;0,98;9,98;2;4;0,5;2;3;0,666666667;0;1;0;0;0;;;;;;;;;4;0;0;0;1;0;0;0;1;0;0;-8;3;7;S. Colley
17;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;A. Filip;5;27;0,45;5,45;0;1;0;0;1;0;0;0;;0;0;;;;;;;;;0;1;0;1;0;2;0;0;0;1;0;-5;-2;11;A. Filip
17;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;P. Astier;19;35;0,58;19,58;7;14;0,5;7;13;0,538461538;0;1;0;0;0;;;;;;;;;14;0;1;1;1;0;4;0;1;0;2;-2;13;18;P. Astier
17;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;K. Mann;16;37;0,62;16,62;1;4;0,25;1;3;0,333333333;0;1;0;0;0;;;;;;;;;2;1;1;2;1;0;1;0;0;1;0;-6;3;44;K. Mann
17;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;TOTAUX EQUIPE;;;;;31;81;0,382716049;26;61;0,426229508;5;20;0,25;12;15;0,8;22;44;19;25;31;14;13;79;21;23;44;19;10;15;0;5;20;15;0;94;;TOTAUX EQUIPE
18;Championat de France;Domicile;Victoire;Roche Vendée;;Starter;A. Steinberga;25;38;0,63;25,63;;;;5;6;0,833333333;0;1;0;3;4;0,75;;;;;;;;13;0;6;6;1;0;1;0;0;3;6;9;18;2;A. Steinberga
18;Championat de France;Domicile;Victoire;Roche Vendée;;Starter;K. Nacickaite;25;51;0,85;25,85;;;;0;0;;4;8;0,5;4;4;1;;;;;;;;16;1;0;1;1;3;1;0;0;4;2;21;12;6;K. Nacickaite
18;Championat de France;Domicile;Victoire;Roche Vendée;Capitaine;Starter;S. Michel;27;7;0,12;27,12;;;;2;3;0,666666667;2;4;0,5;1;1;1;;;;;;;;11;0;5;5;7;2;4;1;0;1;1;20;23;17;S. Michel(C)
18;Championat de France;Domicile;Victoire;Roche Vendée;;Starter;P. Astier;22;26;0,43;22,43;6;9;0,666666667;5;7;0,714285714;1;2;0,5;1;1;1;;;;;;;;14;0;4;4;6;5;2;0;1;3;4;6;18;18;P. Astier
18;Championat de France;Domicile;Victoire;Roche Vendée;;Starter;K. Alexander;20;12;0,2;20,2;;;;3;5;0,6;0;0;;4;4;1;;;;;;;;10;3;5;8;0;0;0;2;0;2;3;16;18;40;K. Alexander
18;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;S. Colley;25;34;0,57;25,57;;;;4;7;0,571428571;1;5;0,2;2;2;1;;;;;;;;13;0;1;1;9;2;5;1;0;2;1;8;20;7;S. Colley
18;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;A. Filip;9;41;0,68;9,68;;;;1;3;0,333333333;0;0;;2;2;1;;;;;;;;4;1;1;2;1;0;0;0;1;0;1;-3;5;11;A. Filip
18;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;A. Spanou;22;11;0,18;22,18;;;;5;7;0,714285714;0;0;;3;6;0,5;;;;;;;;13;1;2;3;1;1;1;0;0;2;3;9;12;25;A. Spanou
18;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;J. Bourgeois;1;58;0,97;1,97;0;0;;0;0;;0;0;;2;2;1;;;;;;;;2;0;0;0;0;0;0;0;0;1;1;-1;2;27;J. Bourgeois
18;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;A. Duchet;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;39;A. Duchet
18;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;K. Mann;19;22;0,37;19,37;2;8;0,25;2;7;0,285714286;0;1;0;0;0;;;;;;;;;4;0;0;0;4;1;0;0;0;1;1;-10;1;44;K. Mann
18;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;TOTAUX EQUIPE;;;;;35;66;0,53030303;27;45;0,6;8;21;0,380952381;22;26;0,846153846;37;46;13;27;36;20;11;100;8;26;34;30;14;14;4;2;19;23;0;133;;TOTAUX EQUIPE
19;Championat de France;Exterieur;Victoire;Angers;;Starter;A. Steinberga;16;16;0,27;16,27;1;2;0,5;1;2;0,5;0;0;;2;2;1;;;;;;;;4;0;1;1;2;3;0;0;0;3;2;4;3;2;A. Steinberga
19;Championat de France;Exterieur;Victoire;Angers;;Starter;K. Nacickaite;20;53;0,88;20,88;3;13;0,230769231;1;5;0,2;2;8;0,25;0;0;;;;;;;;;8;1;3;4;1;2;1;0;0;2;1;-3;2;6;K. Nacickaite
