Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
1/8 de finale;Coupe de France;Domicile;Defaite;Saint-Amand;;Banc;O. Monpierre;17;32;0,53;17,53;1;2;0,5;1;2;0,5;0;0;;0;0;;;;;;;;;2;1;0;1;4;2;1;0;0;2;1;-3;5;31;O. Monpierre
1/8 de finale;Coupe de France;Domicile;Defaite;Saint-Amand;;Banc;TOTAUX EQUIPE;;;;;24;57;0,421052632;22;43;0,511627907;2;14;0,142857143;16;23;0,695652174;20;38;7;16;6;;9;66;9;23;32;18;19;6;3;3;22;23;0;66;;TOTAUX EQUIPE
1;Championat de France;Domicile;Victoire;Saint-Amand;;Starter;J. Wojta;30;48;0,8;30,8;7;11;0,636363636;7;11;0,636363636;0;0;;1;2;0,5;;;;;;;;15;2;8;10;4;3;0;1;0;0;3;14;22;2;J. Wojta
1;Championat de France;Domicile;Victoire;Saint-Amand;;Starter;M. Kaba;30;17;0,28;30,28;2;5;0,4;2;5;0,4;0;0;;7;8;0,875;;;;;;;;11;1;8;9;1;0;0;1;0;1;6;10;18;5;M. Kaba
1;Championat de France;Domicile;Victoire;Saint-Amand;;Starter;J. Bailey;31;21;0,35;31,35;2;8;0,25;1;3;0,333333333;1;5;0,2;2;2;1;;;;;;;;7;1;3;4;4;2;1;0;0;3;1;8;8;10;J. Bailey
1;Championat de France;Domicile;Victoire;Saint-Amand;Capitaine;Starter;K. Elenga;32;20;0,33;32,33;5;9;0,555555556;4;7;0,571428571;1;2;0,5;4;7;0,571428571;;;;;;;;15;0;1;1;1;1;0;0;1;3;3;3;9;18;K. Elenga(C)
1;Championat de France;Domicile;Victoire;Saint-Amand;;Starter;L. Lacan;29;7;0,12;29,12;0;7;0;0;2;0;0;5;0;7;10;0,7;;;;;;;;7;0;2;2;3;4;1;0;0;1;8;5;-1;32;L. Lacan
1;Championat de France;Domicile;Victoire;Saint-Amand;;Banc;A. Merceron;9;30;0,5;9,5;0;2;0;0;1;0;0;1;0;0;0;;;;;;;;;0;0;2;2;1;0;2;0;0;2;1;8;3;4;A. Merceron
1;Championat de France;Domicile;Victoire;Saint-Amand;;Banc;N. Fofana;9;41;0,68;9,68;1;2;0,5;1;2;0,5;0;0;;0;0;;;;;;;;;2;1;1;2;1;0;1;0;0;3;0;6;5;7;N. Fofana
1;Championat de France;Domicile;Victoire;Saint-Amand;;Banc;M. Dursus;0;36;0,6;0,6;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;8;M. Dursus
1;Championat de France;Domicile;Victoire;Saint-Amand;;Banc;I. Arrondo;16;6;0,1;16,1;0;1;0;0;1;0;0;0;;1;1;1;;;;;;;;1;1;0;1;3;1;0;0;0;1;1;3;3;9;I. Arrondo
1;Championat de France;Domicile;Victoire;Saint-Amand;;Banc;O. Monpierre;10;15;0,25;10,25;1;3;0,333333333;1;2;0,5;0;1;0;2;2;1;;;;;;;;4;1;0;1;1;4;0;0;0;3;1;3;0;31;O. Monpierre
1;Championat de France;Domicile;Victoire;Saint-Amand;;Banc;TOTAUX EQUIPE;;;;;18;48;0,375;16;34;0,470588235;2;14;0,142857143;24;32;0,75;11;26;5;5;7;15;8;62;8;29;37;19;17;5;2;1;17;24;0;70;;TOTAUX EQUIPE
2;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Starter;J. Wojta;31;22;0,37;31,37;6;15;0,4;6;11;0,545454545;0;4;0;0;0;;;;;;;;;12;3;7;10;1;1;2;0;0;1;0;-3;15;2;J. Wojta
2;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Starter;M. Kaba;31;14;0,23;31,23;5;13;0,384615385;5;13;0,384615385;0;0;;6;7;0,857142857;;;;;;;;16;4;4;8;4;1;0;0;1;2;4;-7;18;5;M. Kaba
2;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Starter;J. Bailey;31;26;0,43;31,43;3;7;0,428571429;3;5;0,6;0;2;0;0;2;0;;;;;;;;6;4;5;9;4;3;2;0;0;3;4;-4;12;10;J. Bailey
2;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;Capitaine;Starter;K. Elenga;27;23;0,38;27,38;5;11;0,454545455;4;9;0,444444444;1;2;0,5;0;0;;;;;;;;;11;0;6;6;1;2;1;0;0;3;0;7;11;18;K. Elenga(C)
2;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Starter;L. Lacan;33;46;0,77;33,77;3;12;0,25;2;5;0,4;1;7;0,142857143;2;4;0,5;;;;;;;;9;1;3;4;2;5;6;1;0;3;7;1;6;32;L. Lacan
2;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;A. Merceron;3;26;0,43;3,43;0;1;0;0;1;0;0;0;;0;0;;;;;;;;;0;0;0;0;1;0;0;0;0;0;0;5;0;4;A. Merceron
2;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;N. Fofana;15;13;0,22;15,22;2;7;0,285714286;1;4;0,25;1;3;0,333333333;2;2;1;;;;;;;;7;2;2;4;1;0;0;0;0;2;2;-3;7;7;N. Fofana
2;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;M. Dursus;2;1;0,02;2,02;1;2;0,5;1;2;0,5;0;0;;0;0;;;;;;;;;2;0;0;0;0;0;0;0;0;0;0;3;1;8;M. Dursus
2;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;I. Arrondo;11;6;0,1;11,1;0;3;0;0;0;;0;3;0;0;0;;;;;;;;;0;0;0;0;2;0;0;0;0;1;1;-12;-1;9;I. Arrondo
2;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;O. Monpierre;13;3;0,05;13,05;0;2;0;0;1;0;0;1;0;0;0;;;;;;;;;0;1;0;1;1;1;1;0;0;3;0;-7;0;31;O. Monpierre
2;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;TOTAUX EQUIPE;;;;;25;73;0,342465753;22;51;0,431372549;3;22;0,136363636;10;15;0,666666667;10;34;13;2;9;10;10;63;17;28;45;17;13;12;1;1;18;18;0;72;;TOTAUX EQUIPE
3;Championat de France;Domicile;Defaite;Basket Landes;;Starter;J. Wojta;25;52;0,87;25,87;1;3;0,333333333;1;3;0,333333333;0;0;;0;0;;;;;;;;;2;1;1;2;3;1;1;0;0;4;1;1;5;2;J. Wojta
3;Championat de France;Domicile;Defaite;Basket Landes;;Starter;M. Kaba;28;53;0,88;28,88;5;15;0,333333333;5;14;0,357142857;0;1;0;6;8;0,75;;;;;;;;16;3;2;5;1;3;0;1;0;2;4;-3;8;5;M. Kaba
3;Championat de France;Domicile;Defaite;Basket Landes;;Starter;J. Bailey;28;5;0,08;28,08;2;8;0,25;2;4;0,5;0;4;0;1;4;0,25;;;;;;;;5;0;3;3;3;0;1;0;0;4;6;-7;3;10;J. Bailey
3;Championat de France;Domicile;Defaite;Basket Landes;Capitaine;Starter;K. Elenga;26;37;0,62;26,62;3;8;0,375;2;5;0,4;1;3;0,333333333;1;2;0,5;;;;;;;;8;0;1;1;3;2;0;1;0;3;2;-15;5;18;K. Elenga(C)
